225250,211010,
225348,211100,
225250,211004,
225341,211064,
225252,210982,
225342,211049,
225251,210969,
225300,211031,
225207,210954,
225271,211007,
225202,210937,
225261,211006,
225166,210919,
225253,210976,
225183,210907,
225241,210975,
225171,210892,
225239,210947,
225166,210875,
225217,210936,
225130,210867,
225219,210913,
225136,210830,
225204,210899,
225154,210858,
225238,210903,
225152,210831,
225213,210905,
225142,210836,
225224,210925,
225164,210847,
225233,210905,
225164,210849,
225271,210912,
225188,210844,
225255,210897,
225226,210850,
225291,210904,
225236,210844,
225308,210916,
225213,210855,
225293,210904,
225216,210834,
225305,210899,
225217,210844,
225298,210904,
225237,210830,
225300,210886,
225210,210825,
225299,210881,
225216,210820,
225276,210858,
225193,210812,
225251,210860,
225192,210804,
225280,210859,
225182,210783,
225277,210854,
225173,210788,
225275,210860,
225186,210790,
225271,210869,
225186,210816,
225269,210861,
225200,210809,
225292,210885,
225214,210827,
225296,210887,
225214,210820,
225326,210877,
225239,210836,
225357,210895,
225290,210845,
225378,210900,
225298,210858,
225389,210902,
225298,210870,
225387,210882,
225302,210833,
225396,210881,
225287,210840,
225416,210884,
225325,210846,
225436,210895,
225347,210852,
225454,210894,
225344,210819,
225431,210877,
225326,210804,
225421,210855,
225326,210812,
225402,210853,
225298,210798,
225416,210857,
225296,210801,
225392,210851,
225305,210801,
225416,210869,
225299,210803,
225400,210854,
225305,210798,
225397,210858,
225301,210787,
225374,210832,
225275,210773,
225390,210832,
225289,210784,
225398,210845,
225299,210769,
225400,210824,
225314,210791,
225415,210840,
225348,210784,
225437,210839,
225366,210783,
225453,210846,
225383,210793,
225454,210840,
225358,210774,
225453,210832,
225364,210774,
225451,210812,
225377,210786,
225452,210830,
225360,210783,
225471,210820,
225386,210765,
225445,210820,
225395,210767,
225449,210804,
225355,210768,
225478,210814,
225398,210769,
225487,210812,
225403,210775,
225390,210832,
225390,210804,
225289,210784,
225408,210755,
225482,210804,
225399,210755,
225475,210795,
225406,210758,
225494,210797,
