COM4 connected!
217064,194472,
217098,194483,
217134,194521,
217168,194532,
217269,194566,
217359,194636,
217471,194685,
217582,194727,
217647,194743,
217673,194777,
217688,194771,
217687,194776,
217718,194790,
217729,194811,
217769,194808,
217764,194831,
217803,194847,
217795,194875,
217801,194855,
217807,194866,
217822,194856,
217831,194855,
217863,194899,
217919,194922,
217979,194939,
218021,194976,
218079,195012,
218124,195019,
218176,195038,
218205,195027,
218233,195038,
218278,195065,
218316,195069,
218332,195094,
218360,195090,
218375,195078,
218385,195088,
218390,195098,
218406,195113,
218412,195114,
218470,195139,
218502,195156,
218555,195191,
218583,195193,
218607,195208,
218617,195207,
218591,195185,
218569,195170,
218551,195152,
218541,195155,
218561,195149,
218583,195178,
218615,195198,
218657,195209,
218692,195232,
218709,195251,
218725,195261,
218709,195230,
218687,195217,
218659,195183,
218635,195174,
218639,195173,
218662,195184,
218698,195189,
218730,195202,
218742,195201,
218765,195216,
218768,195209,
218762,195187,
218767,195196,
218781,195193,
218803,195183,
218836,195183,
218826,195181,
218774,195153,
218636,195072,
218362,194914,
218000,194709,
217540,194520,
217102,194305,
216815,194206,
216629,194124,
216512,194086,
216423,194050,
216404,194043,
216425,194062,
216509,194107,
216603,194148,
216743,194204,
216847,194261,
216945,194311,
217019,194346,
217059,194342,
217104,194372,
217156,194380,
217213,194387,
217248,194420,
217291,194425,
217354,194471,
217423,194506,
217524,194540,
217565,194561,
217594,194583,
217607,194593,
217598,194580,
217617,194581,
217577,194598,
217582,194591,
217589,194578,
217555,194576,
217539,194551,
217534,194550,
217547,194561,
217561,194557,
217574,194579,
217587,194590,
217599,194585,
217638,194612,
217670,194630,
217716,194653,
217772,194683,
217830,194721,
217873,194726,
217932,194761,
217962,194763,
217996,194785,
218021,194784,
218022,194798,
218060,194803,
218099,194824,
218149,194851,
218200,194876,
218242,194901,
218262,194918,
218296,194920,
218316,194931,
218336,194938,
218359,194953,
218414,194987,
218464,195005,
218502,195028,
218517,195022,
218542,195037,
218540,195048,
218526,195013,
218502,195029,
218533,195020,
218585,195053,
218647,195083,
218672,195100,
218679,195098,
218679,195094,
218650,195073,
218632,195050,
218637,195063,
218668,195076,
218718,195100,
218774,195135,
218816,195157,
218841,195185,
218839,195177,
218829,195172,
218854,195173,
218851,195169,
218842,195162,
218811,195142,
218715,195078,
218536,195003,
218271,194875,
217970,194748,
217608,194572,
217304,194460,
217121,194373,
217045,194358,
217021,194362,
217049,194379,
217096,194378,
217156,194417,
217281,194463,
217380,194530,
217482,194563,
217575,194606,
217631,194613,
217676,194628,
217673,194636,
217682,194624,
217699,194627,
217704,194618,
217774,194657,
217821,194693,
217898,194718,
217943,194743,
217980,194754,
217958,194732,
217904,194695,
217879,194686,
217848,194675,
217815,194652,
217809,194653,
217812,194640,
217815,194661,
217810,194655,
217802,194661,
217821,194668,
217815,194676,
217836,194656,
217842,194688,
217891,194708,
217935,194728,
217969,194727,
218004,194747,
218020,194760,
218047,194770,
218086,194789,
218122,194822,
218179,194846,
218218,194839,
218260,194864,
218279,194883,
218329,194893,
218346,194899,
218379,194902,
218395,194922,
218427,194920,
218464,194944,
218486,194951,
218515,194964,
218519,194952,
218514,194956,
218511,194941,
218515,194949,
218534,194963,
218564,194966,
218556,194979,
218590,194985,
218601,194996,
218614,195009,
218635,194990,
218638,195001,
218645,195002,
218630,194991,
218616,194992,
218645,194994,
218665,195006,
218680,195031,
218697,195024,
218709,195027,
218715,195033,
218735,195031,
218708,195030,
218721,195034,
218737,195051,
218746,195032,
218710,195017,
218634,194974,
218497,194918,
218302,194841,
218027,194676,
217769,194586,
217538,194478,
217290,194368,
217148,194317,
217106,194317,
217140,194333,
217213,194362,
217273,194391,
217348,194439,
217435,194471,
217530,194498,
217588,194537,
217644,194561,
217696,194583,
217780,194608,
217828,194642,
217855,194652,
217884,194663,
217922,194663,
217942,194697,
217980,194700,
218021,194725,
218062,194730,
218095,194744,
218138,194761,
218167,194776,
218167,194774,
218153,194783,
218124,194739,
218081,194720,
218037,194702,
218022,194682,
218010,194674,
218041,194701,
218071,194720,
218117,194747,
218146,194760,
218167,194767,
218149,194749,
218151,194743,
218156,194746,
218184,194729,
218219,194762,
218267,194785,
218299,194803,
218317,194811,
218350,194833,
218373,194846,
218391,194871,
218394,194860,
218398,194862,
218408,194843,
218412,194853,
218445,194868,
218454,194882,
218488,194894,
218516,194903,
218528,194921,
218537,194906,
218519,194897,
218492,194882,
218433,194840,
218432,194842,
218448,194854,
218476,194875,
218493,194890,
218524,194894,
218514,194884,
218501,194876,
218478,194862,
218475,194862,
218491,194852,
218488,194844,
218500,194859,
218530,194866,
218486,194852,
218500,194844,
218503,194833,
218515,194841,
218533,194869,
218564,194887,
218576,194910,
218613,194902,
218600,194892,
218586,194881,
218591,194888,
218626,194900,
218673,194922,
218710,194951,
218745,194993,
218776,194983,
218756,194989,
218712,194964,
218578,194886,
218400,194787,
218194,194684,
217946,194588,
217711,194490,
217521,194412,
217317,194336,
217189,194270,
217119,194244,
217130,194257,
217152,194261,
217215,194295,
217324,194344,
217428,194399,
217533,194453,
217646,194501,
217708,194534,
217775,194566,
217825,194563,
217858,194588,
217881,194599,
217912,194596,
217908,194594,
217967,194601,
218006,194632,
218041,194667,
218071,194680,
218130,194715,
218162,194712,
218167,194720,
218180,194727,
218152,194703,
218119,194684,
218085,194659,
218055,194644,
218069,194655,
218065,194639,
218080,194654,
218103,194663,
218118,194683,
218117,194675,
218144,194699,
218158,194701,
218178,194698,
218186,194710,
218241,194723,
218287,194758,
218297,194773,
218329,194795,
218337,194784,
218336,194791,
218347,194778,
218358,194775,
218390,194785,
218416,194796,
218433,194818,
218468,194825,
218472,194838,
218477,194834,
218505,194855,
218534,194846,
218562,194892,
218543,194888,
218546,194869,
218545,194871,
218545,194865,
218558,194887,
218600,194905,
218654,194919,
218673,194956,
218690,194964,
218706,194954,
218722,194971,
218752,194980,
218756,194988,
218792,194975,
218777,194994,
218790,195010,
218806,195004,
218809,195004,
218794,194986,
218780,194999,
218786,194985,
218800,194991,
218785,194969,
218777,194964,
218769,194963,
218755,194961,
218797,194967,
218810,194980,
218847,195018,
218889,195028,
218895,195035,
218879,195028,
218892,195016,
218856,195008,
218794,194972,
