COM4 connected!
34604,213699,
234738,213794,
234718,213751,
234836,213856,
234787,213784,
234915,213886,
234854,213840,
234989,213907,
234944,213872,
235081,213957,
235031,213903,
235167,214003,
235125,213941,
235275,214038,
235231,213997,
235385,214101,
235354,214054,
235468,214133,
235379,214034,
235435,214107,
235161,213936,
234918,213801,
234141,213379,
233383,213025,
232334,212493,
231379,212088,
230235,211551,
229549,211293,
228909,210995,
228818,211018,
228804,210972,
229117,211175,
229304,211227,
229743,211466,
230030,211543,
230486,211812,
230713,211871,
231091,212067,
231190,212081,
231474,212238,
231428,212183,
231632,212296,
231597,212250,
231777,212384,
231831,212352,
232108,212519,
232202,212519,
232454,212674,
232479,212655,
232666,212768,
232621,212704,
232692,212769,
232573,212680,
232609,212707,
232445,212609,
232450,212617,
232315,212528,
232356,212581,
232273,212497,
232402,212605,
232382,212566,
232621,212695,
232662,212689,
232907,212839,
232975,212840,
233241,213002,
233308,212998,
233568,213152,
233592,213131,
233829,213298,
233835,213265,
234065,213389,
234056,213357,
234242,213476,
234214,213436,
234394,213559,
234337,213512,
234508,213604,
234458,213546,
234596,213659,
234542,213585,
234716,213686,
234628,213636,
234774,213733,
234730,213679,
234866,213771,
234811,213718,
234972,213826,
234924,213740,
235076,213874,
235026,213803,
235177,213925,
235147,213842,
235297,213967,
235250,213891,
235372,214004,
235333,213942,
235463,214055,
235423,213968,
235558,214084,
235498,214025,
235615,214111,
235579,214061,
235699,214144,
235662,214099,
235792,214193,
235762,214151,
235888,214232,
235835,214170,
235969,214265,
235913,214227,
236028,214285,
235963,214244,
235982,214252,
235775,214129,
235552,214032,
234916,213688,
234199,213340,
233266,212874,
232560,212552,
231668,212134,
231096,211905,
230576,211677,
230482,211654,
230417,211635,
230703,211776,
230917,211872,
231350,212069,
231611,212200,
232055,212385,
232262,212471,
232609,212631,
232714,212677,
232939,212765,
232944,212756,
233115,212865,
233091,212845,
233294,212937,
233334,212971,
233568,213073,
233619,213098,
233822,213202,
233839,213206,
233954,213261,
233888,213223,
233942,213249,
233784,213166,
233834,213190,
233652,213099,
233690,213104,
233546,213039,
233596,213085,
233529,213041,
233643,213092,
233637,213094,
233810,213176,
233839,213190,
234058,213311,
234106,213327,
234305,213414,
234376,213448,
234549,213523,
234614,213558,
234780,213631,
234781,213649,
234943,213730,
234935,213709,
235060,213776,
235031,213755,
235154,213818,
235143,213781,
235230,213840,
235184,213809,
235282,213862,
235240,213853,
235337,213892,
235284,213871,
235396,213913,
235350,213902,
235439,213919,
235408,213929,
235504,213952,
235471,213956,
235564,213993,
235543,213977,
235618,214011,
235605,214005,
235699,214060,
235687,214045,
235768,214101,
235754,214070,
235836,214128,
235827,214105,
235916,214158,
235906,214136,
235983,214188,
235964,214182,
236054,214229,
236040,214207,
236128,214246,
236088,214237,
236184,214281,
236197,214308,
236269,214317,
236266,214295,
236297,214335,
236200,214292,
236115,214211,
235766,214026,
235254,213768,
234373,213341,
233569,212935,
232663,212488,
231846,212135,
231147,211841,
230754,211662,
230518,211577,
230585,211615,
230751,211716,
231151,211879,
231460,212047,
231895,212243,
232224,212384,
232591,212544,
232806,212627,
233037,212744,
233162,212812,
233282,212872,
233327,212907,
233455,212929,
233521,212971,
233661,213034,
233759,213092,
233899,213159,
233966,213200,
234079,213244,
234090,213249,
234140,213262,
234080,213242,
234069,213220,
233953,213182,
233921,213146,
233811,213096,
233772,213064,
233716,213057,
233761,213058,
233760,213074,
233876,213103,
233947,213164,
234090,213224,
234191,213286,
234357,213332,
234466,213415,
234624,213477,
234710,213539,
234877,213595,
234964,213646,
235080,213683,
235128,213743,
235235,213757,
235259,213806,
235334,213817,
235374,213838,
235413,213860,
235454,213888,
235486,213896,
235514,213914,
235551,213914,
235580,213927,
235603,213938,
235615,213965,
235640,213964,
235647,213979,
235698,213979,
235713,214010,
235780,214012,
235793,214034,
235832,214029,
235859,214065,
235907,214063,
235940,214097,
235985,214097,
236004,214132,
236055,214121,
236079,214163,
236131,214167,
236150,214200,
236182,214185,
236208,214225,
236235,214206,
236272,214255,
236308,214241,
236326,214295,
236382,214277,
236399,214321,
236432,214310,
236481,214343,
236498,214342,
236537,214380,
236519,214337,
236485,214371,
236353,214255,
236077,214149,
235542,213828,
234714,213433,
233805,212968,
232881,212547,
231955,212108,
231237,211826,
230726,211584,
230437,211483,
230425,211481,
230637,211610,
230953,211748,
231344,211934,
231743,212107,
232134,212299,
232474,212401,
232768,212593,
233004,212654,
233200,212756,
233317,212790,
233419,212858,
233496,212851,
233588,212940,
233694,212956,
233839,213053,
233999,213102,
234102,213189,
234187,213182,
234255,213249,
234251,213225,
234269,213242,
234193,213180,
234144,213194,
234025,213109,
233964,213094,
233862,213022,
233807,213032,
233754,212969,
233794,213032,
233816,213004,
233919,213086,
234026,213122,
234201,213228,
234326,213259,
234510,213375,
234612,213405,
234791,213514,
234878,213516,
235059,213625,
235123,213631,
235259,213726,
235297,213708,
235417,213812,
235443,213791,
235515,213886,
235524,213827,
235607,213902,
235609,213860,
235668,213937,
235644,213875,
235722,213966,
235711,213910,
235755,213970,
235763,213923,
235824,213978,
235804,213931,
235878,214003,
235872,213973,
235933,214048,
235939,214020,
235996,214093,
235992,214048,
236073,214114,
236077,214080,
236142,214140,
236138,214099,
236219,214165,
236216,214119,
236289,214200,
236297,214167,
236363,214240,
236361,214196,
236431,214286,
236420,214230,
236494,214303,
236506,214275,
236590,214360,
236570,214298,
236677,214395,
236640,214350,
236729,214400,
236655,214340,
236642,214357,
236373,214204,
236044,214032,
235243,213607,
234392,213221,
233374,212682,
232414,212282,
231482,211847,
230888,211609,
230381,211373,
230336,211407,
230421,211427,
230800,211639,
231106,211746,
231617,212012,
231970,212129,
232434,212370,
232710,212462,
233067,212661,
233207,212673,
233434,212828,
233509,212812,
233676,212929,
233701,212890,
233886,213019,
233929,213027,
234140,213139,
234200,213137,
234366,213237,
234363,213216,
234459,213288,
234411,213222,
234443,213261,
234327,213183,
234309,213200,
234166,213091,
234170,213118,
234033,213016,
234086,213063,
233997,213015,
234129,213095,
234140,213070,
234285,213178,
234340,213197,
234565,213320,
234640,213321,
234866,213448,
234920,213466,
235130,213591,
235184,213596,
235360,213695,
235388,213688,
235553,213778,
235536,213757,
235685,213868,
235637,213801,
235810,213903,
235754,213858,
235879,213941,
235836,213889,
235928,213971,
235871,213913,
235984,214004,
235936,213939,
236049,214028,
235996,213972,
236097,214044,
236042,213994,
236187,214079,
236128,214041,
236236,214127,
236188,214083,
236314,214148,
236247,214091,
236364,214171,
236310,214130,
236415,214205,
236366,214152,
236498,214232,
236434,214183,
236558,214250,
236501,214226,
236616,214294,
236586,214260,
236693,214323,
236670,214287,
236770,214371,
236741,214346,
236861,214401,
236809,214349,
236908,214431,
236840,214368,
236902,214402,
236700,214270,
236511,214204,
235903,213867,
235129,213503,
234152,212994,
233210,212575,
232201,212098,
231535,211851,
230930,211561,
230740,211543,
230728,211508,
231038,211705,
231333,211812,
231832,212062,
232194,212194,
232687,212447,
232996,212556,
233409,212785,
233577,212816,
233880,212981,
233951,212988,
234165,213120,
234204,213065,
234406,213208,
234433,213199,
234666,213339,
234711,213329,
234901,213443,
234900,213407,
235033,213505,
234969,213424,
235040,213493,
234902,213403,
234908,213430,
234772,213325,
234759,213360,
234633,213253,
234652,213323,
234563,213218,
234674,213302,
234683,213291,
234833,213418,
234878,213397,
235068,213520,
235143,213517,
235347,213642,
235401,213644,
235605,213755,
235649,213749,
235821,213863,
235838,213844,
235995,213949,
235985,213932,
236115,214031,
236092,213968,
236230,214050,
236192,214014,
236300,214091,
236269,214044,
236370,214124,
236323,214079,
236423,214144,
236352,214100,
236470,214159,
236412,214118,
236515,214184,
236451,214114,
236553,214188,
236501,214145,
236614,214230,
236537,214169,
236680,214241,
236606,214210,
236728,214265,
236670,214240,
236794,214292,
236734,214256,
236831,214316,
236754,214278,
236902,214335,
236821,214299,
236936,214350,
236866,214331,
237001,214383,
236926,214363,
237038,214389,
236975,214376,
237078,214426,
237040,214392,
237153,214447,
237076,214417,
237095,214429,
236891,214297,
236693,214208,
236092,213898,
235344,213520,
234431,213077,
233600,212683,
232710,212271,
232199,212070,
231728,211881,
231645,211840,
231621,211855,
231956,212015,
232257,212163,
232721,212333,
233060,212505,
233499,212708,
233760,212830,
234141,213011,
234293,213100,
234570,213207,
234637,213247,
234824,213325,
234871,213347,
235051,213414,
235108,213459,
235285,213548,
235324,213567,
235473,213635,
235479,213630,
235548,213669,
