COM4 connected!
218583,193841,
218461,193774,
218582,193851,
218602,193870,
218802,193966,
218846,193983,
219047,194115,
219063,194104,
219250,194207,
219240,194185,
219394,194273,
219358,194238,
219496,194330,
219449,194290,
219582,194388,
219515,194330,
219662,194419,
219612,194385,
219727,194476,
219685,194416,
219815,194496,
219740,194441,
219818,194506,
219767,194432,
219850,194521,
219768,194447,
219830,194501,
219743,194433,
219812,194488,
219732,194411,
219807,194476,
219729,194427,
219817,194492,
219765,194433,
219859,194512,
219803,194458,
219915,194543,
219845,194480,
219982,194563,
219918,194501,
220051,194588,
219972,194542,
220065,194625,
220028,194575,
220150,194654,
220053,194582,
220156,194664,
220096,194605,
220175,194676,
220103,194612,
220202,194683,
220141,194627,
220227,194700,
220144,194632,
220240,194705,
220160,194645,
220274,194720,
220176,194655,
220272,194726,
220208,194670,
220309,194749,
220202,194667,
220304,194729,
220242,194679,
220343,194729,
220253,194709,
220358,194763,
220283,194704,
220393,194766,
220280,194713,
220399,194772,
220304,194741,
220419,194802,
220327,194736,
220439,194796,
220365,194780,
220453,194816,
220371,194785,
220475,194837,
220381,194799,
220491,194839,
220402,194797,
220479,194820,
220342,194749,
220336,194724,
220082,194599,
219976,194497,
219661,194347,
219449,194228,
218968,194003,
218751,193902,
218452,193764,
218477,193786,
218411,193751,
218594,193856,
218637,193890,
218853,193988,
218911,194013,
219101,194106,
219137,194121,
219267,194198,
219279,194198,
219431,194264,
219414,194256,
219513,194315,
219479,194300,
219614,194355,
219578,194349,
219679,194406,
219674,194386,
219769,194442,
219748,194419,
219818,194473,
219777,194437,
219860,194474,
219819,194437,
219874,194467,
219800,194441,
219844,194465,
219792,194423,
219846,194441,
219797,194430,
219860,194447,
219798,194422,
219876,194468,
219830,194446,
219925,194492,
219889,194481,
219954,194498,
219927,194496,
220023,194541,
219986,194537,
220084,194558,
220029,194574,
220113,194597,
220064,194592,
220168,194625,
220115,194620,
220184,194634,
220172,194636,
220222,194640,
220179,194650,
220233,194641,
220183,194655,
220245,194655,
220219,194663,
220263,194672,
220235,194658,
220284,194684,
220245,194686,
220299,194682,
220269,194693,
220314,194713,
220282,194695,
220337,194701,
220306,194713,
220351,194713,
220350,194702,
220365,194707,
220351,194722,
